,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
172,2021-04-01,696.0306310797281,628.4964116843497,758.4660578186497,696.0306310797281,696.0306310797281,0.40265907670032997,0.40265907670032997,0.40265907670032997,0.40265907670032997,0.40265907670032997,0.40265907670032997,0.0,0.0,0.0,696.4332901564284
173,2021-04-05,691.1245379326799,623.8069348758671,754.4512226020831,691.1245379326799,691.1245379326799,-0.9272771077658493,-0.9272771077658493,-0.9272771077658493,-0.9272771077658493,-0.9272771077658493,-0.9272771077658493,0.0,0.0,0.0,690.1972608249141
174,2021-04-06,689.8980146459179,623.0629791504718,755.8803879823897,689.8980146459179,689.8980146459179,2.1363021495394907,2.1363021495394907,2.1363021495394907,2.1363021495394907,2.1363021495394907,2.1363021495394907,0.0,0.0,0.0,692.0343167954574
175,2021-04-07,688.6714913591558,622.2306278810595,754.5284336529515,688.6714913591558,688.6714913591558,0.3623332739266087,0.3623332739266087,0.3623332739266087,0.3623332739266087,0.3623332739266087,0.3623332739266087,0.0,0.0,0.0,689.0338246330824
176,2021-04-08,687.4449680723937,622.7453298497883,751.067175911277,687.4449680723937,687.4449680723937,0.40265907670240425,0.40265907670240425,0.40265907670240425,0.40265907670240425,0.40265907670240425,0.40265907670240425,0.0,0.0,0.0,687.8476271490962
177,2021-04-09,686.2184447856317,623.1028790064759,753.9939813494133,686.2184447856317,686.2184447856317,1.1590746376997305,1.1590746376997305,1.1590746376997305,1.1590746376997305,1.1590746376997305,1.1590746376997305,0.0,0.0,0.0,687.3775194233315
178,2021-04-12,682.5388756369231,612.2741319801337,752.5588378495943,682.5388756369231,682.5388756369231,-0.927277107764766,-0.927277107764766,-0.927277107764766,-0.927277107764766,-0.927277107764766,-0.927277107764766,0.0,0.0,0.0,681.6115985291583
179,2021-04-13,681.3123525873535,616.4506654140534,748.6037012197523,681.3123525873535,681.3123525873535,2.1363021495381402,2.1363021495381402,2.1363021495381402,2.1363021495381402,2.1363021495381402,2.1363021495381402,0.0,0.0,0.0,683.4486547368916
180,2021-04-14,680.085829537784,621.1074722276501,744.813171955539,680.085829537784,680.085829537784,0.3623332739268849,0.3623332739268849,0.3623332739268849,0.3623332739268849,0.3623332739268849,0.3623332739268849,0.0,0.0,0.0,680.4481628117109
181,2021-04-15,678.8593064882144,614.0303243427029,745.5247868416382,678.8593064882144,678.8593064882144,0.4026590767016378,0.4026590767016378,0.4026590767016378,0.4026590767016378,0.4026590767016378,0.4026590767016378,0.0,0.0,0.0,679.2619655649161
182,2021-04-16,677.6327834386449,616.1504958784515,745.1014911450565,677.6327834386449,677.6327834386449,1.1590746377052839,1.1590746377052839,1.1590746377052839,1.1590746377052839,1.1590746377052839,1.1590746377052839,0.0,0.0,0.0,678.7918580763502
183,2021-04-19,673.9532142899363,606.8630298563176,740.8811275016966,673.9532142899363,673.9532142899363,-0.9272771077636821,-0.9272771077636821,-0.9272771077636821,-0.9272771077636821,-0.9272771077636821,-0.9272771077636821,0.0,0.0,0.0,673.0259371821727
184,2021-04-20,672.7266912403668,608.9847217537887,742.3420526810563,672.7266912403668,672.7266912403668,2.13630214953747,2.13630214953747,2.13630214953747,2.13630214953747,2.13630214953747,2.13630214953747,0.0,0.0,0.0,674.8629933899042
185,2021-04-21,671.5001681907972,608.7073455947706,738.104199319279,671.5001681907972,671.5001681907972,0.3623332739271613,0.3623332739271613,0.3623332739271613,0.3623332739271613,0.3623332739271613,0.3623332739271613,0.0,0.0,0.0,671.8625014647243
186,2021-04-22,670.2736451453575,600.369154300021,737.4978490768835,670.2736451453575,670.2736451453575,0.4026590767008713,0.4026590767008713,0.4026590767008713,0.4026590767008713,0.4026590767008713,0.4026590767008713,0.0,0.0,0.0,670.6763042220583
187,2021-04-23,669.0471220999176,602.2744840442994,738.0562842290553,669.0471220999176,669.0471220999176,1.1590746377011367,1.1590746377011367,1.1590746377011367,1.1590746377011367,1.1590746377011367,1.1590746377011367,0.0,0.0,0.0,670.2061967376187
188,2021-04-26,665.3675529635981,598.4862830838135,728.7071789632627,665.3675529635981,665.3675529635981,-0.9272771077612707,-0.9272771077612707,-0.9272771077612707,-0.9272771077612707,-0.9272771077612707,-0.9272771077612707,0.0,0.0,0.0,664.4402758558368
189,2021-04-27,664.1410299181584,604.5226225987232,734.6315273686106,664.1410299181584,664.1410299181584,2.1363021495367995,2.1363021495367995,2.1363021495367995,2.1363021495367995,2.1363021495367995,2.1363021495367995,0.0,0.0,0.0,666.2773320676953
190,2021-04-28,662.9145068727184,600.8213699926608,731.9041629605199,662.9145068727184,662.9145068727184,0.362333273922483,0.362333273922483,0.362333273922483,0.362333273922483,0.362333273922483,0.362333273922483,0.0,0.0,0.0,663.2768401466409
191,2021-04-29,661.6879838272787,599.8138337403464,724.5551705533001,661.6879838272787,661.6879838272787,0.40265907669750434,0.40265907669750434,0.40265907669750434,0.40265907669750434,0.40265907669750434,0.40265907669750434,0.0,0.0,0.0,662.0906429039762
192,2021-04-30,660.4614607818389,597.4690880278091,722.1165339893465,660.4614607818389,660.4614607818389,1.1590746376969896,1.1590746376969896,1.1590746376969896,1.1590746376969896,1.1590746376969896,1.1590746376969896,0.0,0.0,0.0,661.6205354195359
193,2021-05-03,656.7818916455194,590.536935844536,724.6874595018884,656.7818916455194,656.7818916455194,-0.927277107758859,-0.927277107758859,-0.927277107758859,-0.927277107758859,-0.927277107758859,-0.927277107758859,0.0,0.0,0.0,655.8546145377605
194,2021-05-04,655.555380057419,588.5373689765257,730.7254361149406,655.555380057419,655.555380057419,2.1363021495396164,2.1363021495396164,2.1363021495396164,2.1363021495396164,2.1363021495396164,2.1363021495396164,0.0,0.0,0.0,657.6916822069586
195,2021-05-05,654.3288684693185,591.750313275238,720.3065794566237,654.3288684693185,654.3288684693185,0.36233327393240394,0.36233327393240394,0.36233327393240394,0.36233327393240394,0.36233327393240394,0.36233327393240394,0.0,0.0,0.0,654.691201743251
196,2021-05-06,653.102356881218,586.7465734000659,720.7147806965299,653.102356881218,653.102356881218,0.40265907670217915,0.40265907670217915,0.40265907670217915,0.40265907670217915,0.40265907670217915,0.40265907670217915,0.0,0.0,0.0,653.5050159579203
197,2021-05-07,651.8758452931177,583.366146091941,717.7041692565779,651.8758452931177,651.8758452931177,1.1590746377025427,1.1590746377025427,1.1590746377025427,1.1590746377025427,1.1590746377025427,1.1590746377025427,0.0,0.0,0.0,653.0349199308203
198,2021-05-10,648.1963105288165,580.9808612523045,712.5914157168271,648.1963105288165,648.1963105288165,-0.9272771077680642,-0.9272771077680642,-0.9272771077680642,-0.9272771077680642,-0.9272771077680642,-0.9272771077680642,0.0,0.0,0.0,647.2690334210484
199,2021-05-11,646.9697989407161,587.9978600615611,712.3124583944467,646.9697989407161,646.9697989407161,2.136302149542433,2.136302149542433,2.136302149542433,2.136302149542433,2.136302149542433,2.136302149542433,0.0,0.0,0.0,649.1061010902586
200,2021-05-12,645.7432873526157,579.0043108179576,712.9114083636554,645.7432873526157,645.7432873526157,0.3623332739277256,0.3623332739277256,0.3623332739277256,0.3623332739277256,0.3623332739277256,0.3623332739277256,0.0,0.0,0.0,646.1056206265433
201,2021-05-13,644.5167757645154,576.6511495408386,712.9256092346761,644.5167757645154,644.5167757645154,0.40265907670141265,0.40265907670141265,0.40265907670141265,0.40265907670141265,0.40265907670141265,0.40265907670141265,0.0,0.0,0.0,644.9194348412168
202,2021-05-14,644.2991745267036,581.8007653284377,713.1895275312941,644.2991745267036,644.2991745267036,1.1590746376983956,1.1590746376983956,1.1590746376983956,1.1590746376983956,1.1590746376983956,1.1590746376983956,0.0,0.0,0.0,645.458249164402
203,2021-05-17,643.6463708132685,579.5585072522489,711.0636944480631,643.6463708132685,643.6463708132685,-0.9272771077669808,-0.9272771077669808,-0.9272771077669808,-0.9272771077669808,-0.9272771077669808,-0.9272771077669808,0.0,0.0,0.0,642.7190937055016
204,2021-05-18,643.4287695754568,578.2328462465606,711.6084398191945,643.4287695754568,643.4287695754568,2.136302149538276,2.136302149538276,2.136302149538276,2.136302149538276,2.136302149538276,2.136302149538276,0.0,0.0,0.0,645.5650717249952
205,2021-05-19,643.2111683376452,579.0935684253058,709.8988910101716,643.2111683376452,643.2111683376452,0.36233327392800174,0.36233327392800174,0.36233327392800174,0.36233327392800174,0.36233327392800174,0.36233327392800174,0.0,0.0,0.0,643.5735016115732
206,2021-05-20,642.9935670998334,578.6874784161017,710.3918148178992,642.9935670998334,642.9935670998334,0.4026590767006462,0.4026590767006462,0.4026590767006462,0.4026590767006462,0.4026590767006462,0.4026590767006462,0.0,0.0,0.0,643.396226176534
207,2021-05-21,642.7759658620217,574.8388253693389,711.5511084846562,642.7759658620217,642.7759658620217,1.1590746377013075,1.1590746377013075,1.1590746377013075,1.1590746377013075,1.1590746377013075,1.1590746377013075,0.0,0.0,0.0,643.9350404997231
208,2021-05-24,642.1231621485865,576.7618604842443,712.700368884397,642.1231621485865,642.1231621485865,-0.927277107763241,-0.927277107763241,-0.927277107763241,-0.927277107763241,-0.927277107763241,-0.927277107763241,0.0,0.0,0.0,641.1958850408233
209,2021-05-25,641.9055609107749,575.8656191886672,709.3798828016954,641.9055609107749,641.9055609107749,2.1363021495410925,2.1363021495410925,2.1363021495410925,2.1363021495410925,2.1363021495410925,2.1363021495410925,0.0,0.0,0.0,644.0418630603159
210,2021-05-26,641.6879596729631,576.6927143696167,705.1378483861841,641.6879596729631,641.6879596729631,0.3623332739329682,0.3623332739329682,0.3623332739329682,0.3623332739329682,0.3623332739329682,0.3623332739329682,0.0,0.0,0.0,642.0502929468961
211,2021-05-27,641.4703584351514,575.2353177942964,701.8420976404128,641.4703584351514,641.4703584351514,0.4026590766998797,0.4026590766998797,0.4026590766998797,0.4026590766998797,0.4026590766998797,0.4026590766998797,0.0,0.0,0.0,641.8730175118513
212,2021-05-28,641.2527571973397,576.0017491660997,709.4984017215393,641.2527571973397,641.2527571973397,1.1590746376971601,1.1590746376971601,1.1590746376971601,1.1590746376971601,1.1590746376971601,1.1590746376971601,0.0,0.0,0.0,642.4118318350369
213,2021-06-01,640.3823522460929,573.8794561451099,708.8778363785168,640.3823522460929,640.3823522460929,2.136302149539742,2.136302149539742,2.136302149539742,2.136302149539742,2.136302149539742,2.136302149539742,0.0,0.0,0.0,642.5186543956326
214,2021-06-02,640.1647510082812,572.772514392969,702.4534423307724,640.1647510082812,640.1647510082812,0.3623332739332446,0.3623332739332446,0.3623332739332446,0.3623332739332446,0.3623332739332446,0.3623332739332446,0.0,0.0,0.0,640.5270842822144
215,2021-06-03,639.9471497704694,572.2120556665316,706.9846801161906,639.9471497704694,639.9471497704694,0.4026590767045546,0.4026590767045546,0.4026590767045546,0.4026590767045546,0.4026590767045546,0.4026590767045546,0.0,0.0,0.0,640.349808847174
216,2021-06-04,639.7295485326578,571.7983373359323,706.9423985304272,639.7295485326578,639.7295485326578,1.1590746377027137,1.1590746377027137,1.1590746377027137,1.1590746377027137,1.1590746377027137,1.1590746377027137,0.0,0.0,0.0,640.8886231703605
217,2021-06-07,639.0767448192227,574.4124010224838,707.1591530549248,639.0767448192225,639.0767448192225,-0.9272771077597455,-0.9272771077597455,-0.9272771077597455,-0.9272771077597455,-0.9272771077597455,-0.9272771077597455,0.0,0.0,0.0,638.1494677114629
218,2021-06-08,638.859143581411,571.4217619382985,710.3882560126975,638.859143581411,638.859143581411,2.136302149539072,2.136302149539072,2.136302149539072,2.136302149539072,2.136302149539072,2.136302149539072,0.0,0.0,0.0,640.9954457309501
219,2021-06-09,638.6415423435992,574.4273750402854,708.235892772627,638.6415423435992,638.6415423435992,0.3623332739285662,0.3623332739285662,0.3623332739285662,0.3623332739285662,0.3623332739285662,0.3623332739285662,0.0,0.0,0.0,639.0038756175278
220,2021-06-10,638.4239411057874,574.0752088992826,700.9730204875842,638.4239411057874,638.4239411057874,0.4026590766983468,0.4026590766983468,0.4026590766983468,0.4026590766983468,0.4026590766983468,0.4026590766983468,0.0,0.0,0.0,638.8266001824858
221,2021-06-11,638.2063398679758,577.7303319213215,706.8573624186996,638.2063398679758,638.2063398679758,1.1590746376985666,1.1590746376985666,1.1590746376985666,1.1590746376985666,1.1590746376985666,1.1590746376985666,0.0,0.0,0.0,639.3654145056744
222,2021-06-14,637.5535361545407,570.9203206728596,704.4254860124051,637.5535361545407,637.5535361545407,-0.9272771077573343,-0.9272771077573343,-0.9272771077573343,-0.9272771077573343,-0.9272771077573343,-0.9272771077573343,0.0,0.0,0.0,636.6262590467833
223,2021-06-15,637.335934916729,570.4482638409189,705.4095470987227,637.335934916729,637.335934916729,2.136302149538402,2.136302149538402,2.136302149538402,2.136302149538402,2.136302149538402,2.136302149538402,0.0,0.0,0.0,639.4722370662674
224,2021-06-16,637.1183336789172,568.636984531661,702.05513076655,637.1183336789172,637.1183336789172,0.3623332739238877,0.3623332739238877,0.3623332739238877,0.3623332739238877,0.3623332739238877,0.3623332739238877,0.0,0.0,0.0,637.4806669528411
225,2021-06-17,636.9007324411056,570.5687977412105,705.9633733698229,636.9007324411056,636.9007324411056,0.4026590767004211,0.4026590767004211,0.4026590767004211,0.4026590767004211,0.4026590767004211,0.4026590767004211,0.0,0.0,0.0,637.303391517806
226,2021-06-18,636.6831312032939,572.3401205817403,702.472800771489,636.6831312032939,636.6831312032939,1.1590746377014778,1.1590746377014778,1.1590746377014778,1.1590746377014778,1.1590746377014778,1.1590746377014778,0.0,0.0,0.0,637.8422058409953
227,2021-06-21,636.0303274898588,564.7833860672315,703.251469788932,636.0303274898588,636.0303274898588,-0.9272771077549222,-0.9272771077549222,-0.9272771077549222,-0.9272771077549222,-0.9272771077549222,-0.9272771077549222,0.0,0.0,0.0,635.1030503821039
228,2021-06-22,635.812726252047,569.3036146790782,704.563909580434,635.812726252047,635.812726252047,2.1363021495405374,2.1363021495405374,2.1363021495405374,2.1363021495405374,2.1363021495405374,2.1363021495405374,0.0,0.0,0.0,637.9490284015875
229,2021-06-23,635.5951250142354,572.4120747803779,703.6934785995832,635.5951250142354,635.5951250142354,0.3623332739291188,0.3623332739291188,0.3623332739291188,0.3623332739291188,0.3623332739291188,0.3623332739291188,0.0,0.0,0.0,635.9574582881645
230,2021-06-24,635.3775237764237,570.1535179750657,699.8825234889142,635.3775237764237,635.3775237764237,0.40265907669965456,0.40265907669965456,0.40265907669965456,0.40265907669965456,0.40265907669965456,0.40265907669965456,0.0,0.0,0.0,635.7801828531234
231,2021-06-25,635.1599225386119,569.826400241565,702.2490659363639,635.1599225386119,635.1599225386119,1.159074637702181,1.159074637702181,1.159074637702181,1.159074637702181,1.159074637702181,1.159074637702181,0.0,0.0,0.0,636.318997176314
